,Country,Year,Total_Energy_Consumption_EJ,Energy Consumption EJ,Fuel type,Region,Income group,"GDP (nominal, 2023)",GDP (abbrev.),GDP growth,Population -2023,GDP per capita,Share of World GDP
11270,Lithuania,2022,0.234238504,0.01419491,Wind,Europe & Central Asia,High income,79789877416,$79.79 billion,0.0034,2854099,27956,0.0008
11271,Lithuania,2023,0.238759161,0.004717793,Coal,Europe & Central Asia,High income,79789877416,$79.79 billion,0.0034,2854099,27956,0.0008
11272,Lithuania,2023,0.238759161,0.005551031,Geo Biomass & other,Europe & Central Asia,High income,79789877416,$79.79 billion,0.0034,2854099,27956,0.0008
11273,Lithuania,2023,0.238759161,0.004210857,Hydropower,Europe & Central Asia,High income,79789877416,$79.79 billion,0.0034,2854099,27956,0.0008
11274,Lithuania,2023,0.238759161,0.0,Nuclear Energy,Europe & Central Asia,High income,79789877416,$79.79 billion,0.0034,2854099,27956,0.0008
11275,Lithuania,2023,0.238759161,0.135984033,Oil,Europe & Central Asia,High income,79789877416,$79.79 billion,0.0034,2854099,27956,0.0008
11276,Lithuania,2023,0.238759161,0.003351334,Solar,Europe & Central Asia,High income,79789877416,$79.79 billion,0.0034,2854099,27956,0.0008
11277,Lithuania,2023,0.238759161,0.023444094,Wind,Europe & Central Asia,High income,79789877416,$79.79 billion,0.0034,2854099,27956,0.0008
11278,Luxembourg,1965,0.150494604,0.114178225,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11279,Luxembourg,1965,0.150494604,0.0,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11280,Luxembourg,1965,0.150494604,0.00091987,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11281,Luxembourg,1965,0.150494604,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11282,Luxembourg,1965,0.150494604,0.035396509,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11283,Luxembourg,1965,0.150494604,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11284,Luxembourg,1965,0.150494604,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11285,Luxembourg,1966,0.144205981,0.103095762,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11286,Luxembourg,1966,0.144205981,0.0,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11287,Luxembourg,1966,0.144205981,0.000827757,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11288,Luxembourg,1966,0.144205981,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11289,Luxembourg,1966,0.144205981,0.040282462,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11290,Luxembourg,1966,0.144205981,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11291,Luxembourg,1966,0.144205981,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11292,Luxembourg,1967,0.142025184,0.096602038,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11293,Luxembourg,1967,0.142025184,0.0,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11294,Luxembourg,1967,0.142025184,0.000934187,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11295,Luxembourg,1967,0.142025184,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11296,Luxembourg,1967,0.142025184,0.044488959,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11297,Luxembourg,1967,0.142025184,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11298,Luxembourg,1967,0.142025184,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11299,Luxembourg,1968,0.153607782,0.103543751,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11300,Luxembourg,1968,0.153607782,0.0,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11301,Luxembourg,1968,0.153607782,0.000954147,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11302,Luxembourg,1968,0.153607782,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11303,Luxembourg,1968,0.153607782,0.049109884,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11304,Luxembourg,1968,0.153607782,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11305,Luxembourg,1968,0.153607782,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11306,Luxembourg,1969,0.165311738,0.109999798,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11307,Luxembourg,1969,0.165311738,0.0,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11308,Luxembourg,1969,0.165311738,0.000830291,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11309,Luxembourg,1969,0.165311738,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11310,Luxembourg,1969,0.165311738,0.054376349,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11311,Luxembourg,1969,0.165311738,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11312,Luxembourg,1969,0.165311738,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11313,Luxembourg,1970,0.171652439,0.112788208,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11314,Luxembourg,1970,0.171652439,0.0,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11315,Luxembourg,1970,0.171652439,0.000917762,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11316,Luxembourg,1970,0.171652439,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11317,Luxembourg,1970,0.171652439,0.057683848,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11318,Luxembourg,1970,0.171652439,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11319,Luxembourg,1970,0.171652439,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11320,Luxembourg,1971,0.165040331,0.1039415,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11321,Luxembourg,1971,0.165040331,0.0,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11322,Luxembourg,1971,0.165040331,0.000518739,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11323,Luxembourg,1971,0.165040331,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11324,Luxembourg,1971,0.165040331,0.060052555,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11325,Luxembourg,1971,0.165040331,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11326,Luxembourg,1971,0.165040331,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11327,Luxembourg,1972,0.17018895,0.102296084,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11328,Luxembourg,1972,0.17018895,0.0,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11329,Luxembourg,1972,0.17018895,0.000611692,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11330,Luxembourg,1972,0.17018895,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11331,Luxembourg,1972,0.17018895,0.06306088,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11332,Luxembourg,1972,0.17018895,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11333,Luxembourg,1972,0.17018895,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11334,Luxembourg,1973,0.180416885,0.10136243,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11335,Luxembourg,1973,0.180416885,0.0,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11336,Luxembourg,1973,0.180416885,0.000540061,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11337,Luxembourg,1973,0.180416885,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11338,Luxembourg,1973,0.180416885,0.070073806,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11339,Luxembourg,1973,0.180416885,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11340,Luxembourg,1973,0.180416885,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11341,Luxembourg,1974,0.183218141,0.108061306,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11342,Luxembourg,1974,0.183218141,0.0,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11343,Luxembourg,1974,0.183218141,0.000797738,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11344,Luxembourg,1974,0.183218141,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11345,Luxembourg,1974,0.183218141,0.063017055,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11346,Luxembourg,1974,0.183218141,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11347,Luxembourg,1974,0.183218141,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11348,Luxembourg,1975,0.152194044,0.082170136,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11349,Luxembourg,1975,0.152194044,0.0,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11350,Luxembourg,1975,0.152194044,0.000689221,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11351,Luxembourg,1975,0.152194044,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11352,Luxembourg,1975,0.152194044,0.056203596,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11353,Luxembourg,1975,0.152194044,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11354,Luxembourg,1975,0.152194044,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11355,Luxembourg,1976,0.152434317,0.076099277,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11356,Luxembourg,1976,0.152434317,0.0,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11357,Luxembourg,1976,0.152434317,0.000434259,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11358,Luxembourg,1976,0.152434317,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11359,Luxembourg,1976,0.152434317,0.060865983,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11360,Luxembourg,1976,0.152434317,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11361,Luxembourg,1976,0.152434317,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11362,Luxembourg,1977,0.142279284,0.065590411,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11363,Luxembourg,1977,0.142279284,0.000149395,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11364,Luxembourg,1977,0.142279284,0.000836976,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11365,Luxembourg,1977,0.142279284,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11366,Luxembourg,1977,0.142279284,0.059876397,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11367,Luxembourg,1977,0.142279284,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11368,Luxembourg,1977,0.142279284,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11369,Luxembourg,1978,0.148023255,0.069345966,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11370,Luxembourg,1978,0.148023255,0.000172379,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11371,Luxembourg,1978,0.148023255,0.000796311,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11372,Luxembourg,1978,0.148023255,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11373,Luxembourg,1978,0.148023255,0.060299885,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11374,Luxembourg,1978,0.148023255,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11375,Luxembourg,1978,0.148023255,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11376,Luxembourg,1979,0.152151727,0.077007815,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11377,Luxembourg,1979,0.152151727,0.000183871,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11378,Luxembourg,1979,0.152151727,0.000869241,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11379,Luxembourg,1979,0.152151727,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11380,Luxembourg,1979,0.152151727,0.05589078,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11381,Luxembourg,1979,0.152151727,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11382,Luxembourg,1979,0.152151727,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11383,Luxembourg,1980,0.140260348,0.076392353,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11384,Luxembourg,1980,0.140260348,0.000172379,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11385,Luxembourg,1980,0.140260348,0.00091806,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11386,Luxembourg,1980,0.140260348,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11387,Luxembourg,1980,0.140260348,0.046757627,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11388,Luxembourg,1980,0.140260348,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11389,Luxembourg,1980,0.140260348,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11390,Luxembourg,1981,0.119961523,0.061441291,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11391,Luxembourg,1981,0.119961523,0.000206855,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11392,Luxembourg,1981,0.119961523,0.000981505,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11393,Luxembourg,1981,0.119961523,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11394,Luxembourg,1981,0.119961523,0.044934757,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11395,Luxembourg,1981,0.119961523,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11396,Luxembourg,1981,0.119961523,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11397,Luxembourg,1982,0.112393277,0.056580417,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11398,Luxembourg,1982,0.112393277,0.000206855,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11399,Luxembourg,1982,0.112393277,0.000871519,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11400,Luxembourg,1982,0.112393277,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11401,Luxembourg,1982,0.112393277,0.044447519,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11402,Luxembourg,1982,0.112393277,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11403,Luxembourg,1982,0.112393277,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11404,Luxembourg,1983,0.105065563,0.051920507,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11405,Luxembourg,1983,0.105065563,0.000195363,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11406,Luxembourg,1983,0.105065563,0.000859416,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11407,Luxembourg,1983,0.105065563,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11408,Luxembourg,1983,0.105065563,0.042330846,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11409,Luxembourg,1983,0.105065563,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11410,Luxembourg,1983,0.105065563,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11411,Luxembourg,1984,0.113198501,0.059109241,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11412,Luxembourg,1984,0.113198501,0.000218347,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11413,Luxembourg,1984,0.113198501,0.000914505,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11414,Luxembourg,1984,0.113198501,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11415,Luxembourg,1984,0.113198501,0.042405672,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11416,Luxembourg,1984,0.113198501,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11417,Luxembourg,1984,0.113198501,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11418,Luxembourg,1985,0.116237202,0.058669627,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11419,Luxembourg,1985,0.116237202,0.000206855,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11420,Luxembourg,1985,0.116237202,0.00074102,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11421,Luxembourg,1985,0.116237202,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11422,Luxembourg,1985,0.116237202,0.045064341,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11423,Luxembourg,1985,0.116237202,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11424,Luxembourg,1985,0.116237202,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11425,Luxembourg,1986,0.113630826,0.052138221,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11426,Luxembourg,1986,0.113630826,0.000195363,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11427,Luxembourg,1986,0.113630826,0.000916453,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11428,Luxembourg,1986,0.113630826,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11429,Luxembourg,1986,0.113630826,0.049088053,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11430,Luxembourg,1986,0.113630826,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11431,Luxembourg,1986,0.113630826,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11432,Luxembourg,1987,0.107393098,0.037563968,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11433,Luxembourg,1987,0.107393098,0.000252823,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11434,Luxembourg,1987,0.107393098,0.001065378,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11435,Luxembourg,1987,0.107393098,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11436,Luxembourg,1987,0.107393098,0.05564246,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11437,Luxembourg,1987,0.107393098,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11438,Luxembourg,1987,0.107393098,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11439,Luxembourg,1988,0.110058827,0.038305033,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11440,Luxembourg,1988,0.110058827,0.000264315,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11441,Luxembourg,1988,0.110058827,0.000979036,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11442,Luxembourg,1988,0.110058827,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11443,Luxembourg,1988,0.110058827,0.057116732,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11444,Luxembourg,1988,0.110058827,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11445,Luxembourg,1988,0.110058827,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11446,Luxembourg,1989,0.126421146,0.047453191,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11447,Luxembourg,1989,0.126421146,0.000218347,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11448,Luxembourg,1989,0.126421146,0.000745843,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11449,Luxembourg,1989,0.126421146,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11450,Luxembourg,1989,0.126421146,0.0627717,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11451,Luxembourg,1989,0.126421146,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11452,Luxembourg,1989,0.126421146,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11453,Luxembourg,1990,0.133744518,0.046071548,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11454,Luxembourg,1990,0.133744518,0.000143707,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11455,Luxembourg,1990,0.133744518,0.000745161,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11456,Luxembourg,1990,0.133744518,0.0,Nuclear Energy,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11457,Luxembourg,1990,0.133744518,0.068850785,Oil,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11458,Luxembourg,1990,0.133744518,0.0,Solar,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11459,Luxembourg,1990,0.133744518,0.0,Wind,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11460,Luxembourg,1991,0.143743455,0.043823235,Coal,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11461,Luxembourg,1991,0.143743455,0.000160611,Geo Biomass & other,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
11462,Luxembourg,1991,0.143743455,0.000894194,Hydropower,Europe & Central Asia,High income,85755006124,$85.76 billion,-0.011,665098,128936,0.0008
